step,split,train_loss,train_perplexity,train_accuracy,val_loss,val_perplexity,val_accuracy,total_loss,density_loss,lambda_density,target_density,mean_soft_gate,mean_hard_gate,layers_per_token,compute_fraction,skip_fraction,routing_entropy,learning_rate,gradient_norm,router_gradient_norm,transformer_gradient_norm,tokens_processed,seconds_per_step,tokens_per_second,validation_time_sec,layer_0_density,layer_1_density,layer_2_density,layer_3_density,layer_4_density,layer_5_density,layer_6_density,layer_7_density,layer_0_soft_probability,layer_1_soft_probability,layer_2_soft_probability,layer_3_soft_probability,layer_4_soft_probability,layer_5_soft_probability,layer_6_soft_probability,layer_7_soft_probability
2620,train,1.4475411176681519,4.252644895265556,0.544921875,,,,1.4475411176681519,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00015885678222434468,0.7839156985282898,0.0,0.7839156985282898,10735616,0.23125816695392132,17711.806912385226,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2640,train,1.4756171703338623,4.373734279170405,0.5478515625,,,,1.4756171703338623,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00015712804622294328,0.891849160194397,0.0,0.891849160194397,10817536,0.22894012462347746,17891.140780745263,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2660,train,1.5218194723129272,4.580551805014161,0.5283203125,,,,1.5218194723129272,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00015540060454899033,0.7930626273155212,0.0,0.7930626273155212,10899456,0.22911058412864804,17877.829675909044,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2680,train,1.5095694065093994,4.524782033092578,0.52734375,,,,1.5095694065093994,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0001536747412330121,0.7734362483024597,0.0,0.7734362483024597,10981376,0.22797887539491057,17966.57691597438,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2700,train,1.517875075340271,4.562519876262749,0.535888671875,,,,1.517875075340271,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0001519507400460171,0.8094385862350464,0.0,0.8094385862350464,11063296,0.23005533311516047,17804.412288715062,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2720,train,1.4714049100875854,4.355349719596501,0.542236328125,,,,1.4714049100875854,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00015022888445283768,0.8478465676307678,0.0,0.8478465676307678,11145216,0.22759775025770068,17996.662951906368,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2740,train,1.4671626091003418,4.3369121516894475,0.53857421875,,,,1.4671626091003418,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0001485094575655219,0.8067083954811096,0.0,0.8067083954811096,11227136,0.24914566706866026,16440.181553995128,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2749,validation,,,,1.6001353645324707,4.9537029346941885,0.5240283203125,,0.0,,1.0,1.0,1.0,8.0,1.0,0.0,0.0,,,,,,,,3.3710639593191445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2760,train,1.4524253606796265,4.273466654247592,0.549560546875,,,,1.4524253606796265,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00014679274209678368,0.8134310841560364,0.0,0.8134310841560364,11309056,0.23302037501707673,17577.862020434168,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2780,train,1.4301996231079102,4.179533440107797,0.557861328125,,,,1.4301996231079102,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00014507902031351823,0.8134487867355347,0.0,0.8134487867355347,11390976,0.22870033280923963,17909.899603934984,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2800,train,1.4950138330459595,4.459398239481966,0.545654296875,,,,1.4950138330459595,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0001433685739903912,0.9028605818748474,0.0,0.9028605818748474,11472896,0.23270100029185414,17601.987077248432,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2820,train,1.424917221069336,4.157513673975089,0.563720703125,,,,1.424917221069336,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00014166168436350834,0.8509637117385864,0.0,0.8509637117385864,11554816,0.2276127077639103,17995.480306172307,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2840,train,1.4486656188964844,4.2574296894231995,0.540771484375,,,,1.4486656188964844,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00013995863208417401,0.7931759357452393,0.0,0.7931759357452393,11636736,0.22888079099357128,17895.778768586337,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2860,train,1.4586560726165771,4.300176518266365,0.548583984375,,,,1.4586560726165771,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00013825969717274586,0.8167551755905151,0.0,0.8167551755905151,11718656,0.2293336670845747,17860.43912379188,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2880,train,1.4262374639511108,4.163006226763085,0.554931640625,,,,1.4262374639511108,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0001365651589725928,0.8160186409950256,0.0,0.8160186409950256,11800576,0.22870870819315314,17909.24373785004,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2900,train,1.393317461013794,4.028191278783833,0.567138671875,,,,1.393317461013794,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00013487529610416507,0.7950718402862549,0.0,0.7950718402862549,11882496,0.22778966557234526,17981.500564164635,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2920,train,1.4796940088272095,4.391601683953938,0.5361328125,,,,1.4796940088272095,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00013319038641918237,0.8579006195068359,0.0,0.8579006195068359,11964416,0.24347170908004045,16823.30984358209,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2940,train,1.4386316537857056,4.214924393407008,0.560791015625,,,,1.4386316537857056,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00013151070695494892,0.8280613422393799,0.0,0.8280613422393799,12046336,0.21985208289697766,18630.70818355348,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2960,train,1.5038422346115112,4.498941894676612,0.533203125,,,,1.5038422346115112,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0001298365338888022,0.8083592057228088,0.0,0.8083592057228088,12128256,0.22873691702261567,17907.035092175436,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2980,train,1.4558261632919312,4.288024611147097,0.542236328125,,,,1.4558261632919312,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00012816814249270328,0.8359886407852173,0.0,0.8359886407852173,12210176,0.24159558303654194,16953.95233852628,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2999,validation,,,,1.582564992904663,4.867424722944462,0.52791015625,,0.0,,1.0,1.0,1.0,8.0,1.0,0.0,0.0,,,,,,,,3.4233979578129947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3000,train,1.4283087253570557,4.1716378369679425,0.5546875,,,,1.4283087253570557,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00012650580708797562,0.837286651134491,0.0,0.837286651134491,12292096,0.2004600423388183,20432.99977497224,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3020,train,1.4154329299926758,4.118269002257692,0.5576171875,,,,1.4154329299926758,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0001248498010002006,0.8164360523223877,0.0,0.8164360523223877,12374016,0.23059395793825388,17762.824475638627,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3040,train,1.397303581237793,4.04428017834705,0.560302734375,,,,1.397303581237793,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00012320039651427672,0.8089383840560913,0.0,0.8089383840560913,12455936,0.24959670891985297,16410.4727891875,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3060,train,1.3897209167480469,4.013729731924004,0.57275390625,,,,1.3897209167480469,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0001215578648296493,0.8273684978485107,0.0,0.8273684978485107,12537856,0.25913725001737475,15806.295697455189,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3080,train,1.3648673295974731,3.91520358589888,0.580078125,,,,1.3648673295974731,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00011992247601571996,0.8118690252304077,0.0,0.8118690252304077,12619776,0.24091462465003133,17001.873613734006,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3100,train,1.3405970335006714,3.8213242830621588,0.585205078125,,,,1.3405970335006714,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0001182944989674402,0.7927538752555847,0.0,0.7927538752555847,12701696,0.3096544579602778,13227.64744606206,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3120,train,1.42564058303833,4.160522149229525,0.552734375,,,,1.42564058303833,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00011667420136109982,0.8367928862571716,0.0,0.8367928862571716,12783616,0.23110120836645365,17723.836361361795,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3140,train,1.4164865016937256,4.122610180405441,0.560546875,,,,1.4164865016937256,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00011506184961031415,0.8359956741333008,0.0,0.8359956741333008,12865536,0.23089733440428972,17739.485865298506,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3160,train,1.4476521015167236,4.253116896354406,0.546875,,,,1.4476521015167236,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00011345770882222015,0.8412832021713257,0.0,0.8412832021713257,12947456,0.23306374996900558,17574.59064545522,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3180,train,1.4530410766601562,4.276098706173938,0.54833984375,,,,1.4530410766601562,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00011186204275388654,0.8591396808624268,0.0,0.8591396808624268,13029376,0.23099508276209235,17731.979187706664,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3200,train,1.404414176940918,4.073139902925317,0.572509765625,,,,1.404414176940918,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00011027511376894614,0.8216041922569275,0.0,0.8216041922569275,13111296,0.2330451663583517,17575.992087738105,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3220,train,1.4069163799285889,4.083344487406248,0.556884765625,,,,1.4069163799285889,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00010869718279445753,0.8540329933166504,0.0,0.8540329933166504,13193216,0.22645754227414727,18087.275693566535,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3240,train,1.405791997909546,4.078755828473277,0.568359375,,,,1.405791997909546,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00010712850927800251,0.8808789253234863,0.0,0.8808789253234863,13275136,0.2293203752487898,17861.474348087246,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3249,validation,,,,1.5677640199661256,4.795912631108725,0.533154296875,,0.0,,1.0,1.0,1.0,8.0,1.0,0.0,0.0,,,,,,,,3.3668025410734117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3260,train,1.4151744842529297,4.117204790705324,0.558837890625,,,,1.4151744842529297,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00010556935114502734,0.8643471598625183,0.0,0.8643471598625183,13357056,0.24651137506589293,16615.866099100425,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3280,train,1.3680249452590942,3.927585832960638,0.57666015625,,,,1.3680249452590942,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00010401996475643345,0.7749223113059998,0.0,0.7749223113059998,13438976,0.23344854172319174,17545.622558896826,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3300,train,1.4453485012054443,4.2433306910284765,0.554443359375,,,,1.4453485012054443,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00010248060486642674,0.8539160490036011,0.0,0.8539160490036011,13520896,0.23224533395841718,17636.522250790953,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3320,train,1.4173998832702637,4.12637741679172,0.553955078125,,,,1.4173998832702637,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00010095152458062921,0.9026497602462769,0.0,0.9026497602462769,13602816,0.22899837512522936,17886.58979680565,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3340,train,1.4527716636657715,4.274946824790097,0.550048828125,,,,1.4527716636657715,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,9.943297531446337e-05,0.879907488822937,0.0,0.879907488822937,13684736,0.23227212484925985,17634.4880069368,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3360,train,1.4785141944885254,4.386423464586806,0.541748046875,,,,1.4785141944885254,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,9.792520675181373e-05,0.8518077731132507,0.0,0.8518077731132507,13766656,0.23309499956667423,17572.234529331396,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3380,train,1.3714736700057983,3.941154379059576,0.570068359375,,,,1.3714736700057983,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,9.642846680397283e-05,0.7996849417686462,0.0,0.7996849417686462,13848576,0.24674291629344225,16600.27392692716,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3400,train,1.3958431482315063,4.038378088940039,0.568603515625,,,,1.3958431482315063,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,9.494300156887937e-05,0.8010846376419067,0.0,0.8010846376419067,13930496,0.2325199581682682,17615.692142159423,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3420,train,1.421395182609558,4.142896507140374,0.553955078125,,,,1.421395182609558,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,9.346905529065394e-05,0.8717642426490784,0.0,0.8717642426490784,14012416,0.23202133364975452,17653.549074858245,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3440,train,1.3919602632522583,4.022727934854922,0.562744140625,,,,1.3919602632522583,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,9.200687031943982e-05,0.8702540397644043,0.0,0.8702540397644043,14094336,0.3097930829972029,13221.728388419127,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3460,train,1.3895282745361328,4.0129565926224435,0.560302734375,,,,1.3895282745361328,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,9.055668707155493e-05,0.8166040778160095,0.0,0.8166040778160095,14176256,0.2626106673851609,15597.233885372048,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3480,train,1.3827850818634033,3.9859874842698315,0.572509765625,,,,1.3827850818634033,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,8.91187439899624e-05,0.8420318365097046,0.0,0.8420318365097046,14258176,0.22645733319222927,18087.29239305796,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3499,validation,,,,1.5635732984542847,4.775856351370702,0.5362841796875,,0.0,,1.0,1.0,1.0,8.0,1.0,0.0,0.0,,,,,,,,3.6548269167542458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3500,train,1.4637012481689453,4.321926483769388,0.551513671875,,,,1.4637012481689453,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,8.769327750506457e-05,0.9303602576255798,0.0,0.9303602576255798,14340096,0.1862953333184123,21986.59476348341,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3520,train,1.349806547164917,3.8566793729674305,0.578857421875,,,,1.349806547164917,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,8.628052199582897e-05,0.8510230183601379,0.0,0.8510230183601379,14422016,0.226324291434139,18097.92477000617,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3540,train,1.4048264026641846,4.074819302089752,0.562255859375,,,,1.4048264026641846,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,8.488070975125088e-05,0.8408726453781128,0.0,0.8408726453781128,14503936,1.003880999982357,4080.1648801720385,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3560,train,1.4217849969863892,4.144511782568919,0.554443359375,,,,1.4217849969863892,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,8.349407093215969e-05,0.7901691198348999,0.0,0.7901691198348999,14585856,0.22986549977213144,17819.11597895472,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3580,train,1.3808472156524658,3.978270653314761,0.5634765625,,,,1.3808472156524658,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,8.212083353337553e-05,0.8964730501174927,0.0,0.8964730501174927,14667776,0.23708466719835997,17276.528458810153,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3600,train,1.390017032623291,4.014918437005102,0.56591796875,,,,1.390017032623291,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,8.076122334622138e-05,0.8804734349250793,0.0,0.8804734349250793,14749696,0.23125237505882978,17712.250518326535,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3620,train,1.4091579914093018,4.092508025998484,0.564208984375,,,,1.4091579914093018,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,7.94154639213982e-05,0.8331519961357117,0.0,0.8331519961357117,14831616,0.23035583272576332,17781.186399895738,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3640,train,1.4290239810943604,4.174622692204955,0.548095703125,,,,1.4290239810943604,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,7.808377653222793e-05,0.8493170738220215,0.0,0.8493170738220215,14913536,0.23066345788538456,17757.47245597645,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3660,train,1.3691790103912354,3.9321211393400586,0.574951171875,,,,1.3691790103912354,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,7.67663801382712e-05,0.8063768744468689,0.0,0.8063768744468689,14995456,0.24640170810744166,16623.2613867026,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3680,train,1.3407591581344604,3.8219438640854553,0.577392578125,,,,1.3407591581344604,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,7.546349134932549e-05,0.8034668564796448,0.0,0.8034668564796448,15077376,0.23629320925101638,17334.39574071205,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3700,train,1.3816642761230469,3.981522469291097,0.57421875,,,,1.3816642761230469,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,7.417532438980949e-05,0.8693951368331909,0.0,0.8693951368331909,15159296,0.2351398328319192,17419.42209735205,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3720,train,1.3519246578216553,3.864856904047498,0.580078125,,,,1.3519246578216553,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,7.290209106353981e-05,0.8690690398216248,0.0,0.8690690398216248,15241216,0.2902430407702923,14112.310803833214,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3740,train,1.3835176229476929,3.9889084535979222,0.568115234375,,,,1.3835176229476929,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,7.164400071890549e-05,0.8311331868171692,0.0,0.8311331868171692,15323136,0.2323672496713698,17627.268927927034,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3749,validation,,,,1.5463783240318298,4.694437626073352,0.54115234375,,0.0,,1.0,1.0,1.0,8.0,1.0,0.0,0.0,,,,,,,,3.5062047922983766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3760,train,1.4426541328430176,4.2319129837252705,0.552978515625,,,,1.4426541328430176,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,7.040126021444665e-05,0.8751108050346375,0.0,0.8751108050346375,15405056,0.2616895833052695,15652.132378620061,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3780,train,1.3707289695739746,3.9382204922605792,0.578125,,,,1.3707289695739746,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,6.9174073884842e-05,0.8428711295127869,0.0,0.8428711295127869,15486976,0.27477429108694196,14906.780338863564,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3800,train,1.3408466577529907,3.822278297346785,0.584716796875,,,,1.3408466577529907,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,6.796264350731174e-05,0.8943521976470947,0.0,0.8943521976470947,15568896,0.2994177918881178,13679.881793833198,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3820,train,1.4310479164123535,4.183080414565379,0.5537109375,,,,1.4310479164123535,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,6.676716826844083e-05,0.9044523239135742,0.0,0.9044523239135742,15650816,0.2933189580217004,13964.320709529347,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3840,train,1.2731499671936035,3.572086815583628,0.60107421875,,,,1.2731499671936035,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,6.558784473142812e-05,0.8638289570808411,0.0,0.8638289570808411,15732736,0.24907033424824476,16445.153985771653,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3860,train,1.3433576822280884,3.8318881919929937,0.577392578125,,,,1.3433576822280884,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,6.442486680376695e-05,0.8547356128692627,0.0,0.8547356128692627,15814656,0.23668387485668063,17305.783938513996,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3880,train,1.3541080951690674,3.87330479631974,0.585693359375,,,,1.3541080951690674,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,6.327842570536232e-05,0.8039828538894653,0.0,0.8039828538894653,15896576,0.22480720886960626,18220.056289991044,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3900,train,1.338623046875,3.8137884802690194,0.57763671875,,,,1.338623046875,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,6.214870993709013e-05,0.8572891354560852,0.0,0.8572891354560852,15978496,0.24964933330193162,16407.013573099368,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3920,train,1.3410439491271973,3.8230324742785236,0.57958984375,,,,1.3410439491271973,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,6.10359052498032e-05,0.7921013832092285,0.0,0.7921013832092285,16060416,0.22965895803645253,17835.141441989228,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
